"","cell","year"
"29113",64356,2022
"29114",64357,2022
"29115",64049,2023
"29116",64050,2023
"29117",64357,2017
"29118",64051,2019
"29119",64051,2023
"29120",64052,2016
"29121",64073,2019
"29122",64074,2019
"29123",64379,2019
"29124",64380,2019
"29125",63778,2023
"29126",64083,2023
"29127",64084,2023
"29128",64097,2014
"29129",64097,2023
"29130",64098,2013
"29131",64136,2018
"29132",64137,2018
"29133",64173,2018
"29134",64174,2018
"29135",63896,2024
"29136",63897,2024
"29137",64202,2024
"29138",64203,2024
"29139",64358,2017
"29140",64357,2018
"29141",64358,2018
"29142",64357,2021
"29143",64358,2021
"29144",64357,2023
"29145",64358,2023
"29146",64357,2024
"29147",64358,2024
"29148",64085,2024
"29149",64086,2024
"29150",64391,2024
"29151",64392,2024
"29152",64405,2021
"29153",64206,2023
"29154",64512,2023
"29155",64663,2017
"29156",64697,2022
"29157",64697,2023
"29158",65003,2023
"29159",64697,2024
"29160",64710,2022
"29161",64711,2022
"29162",65016,2022
"29163",64724,2011
"29164",64725,2011
"29165",64417,2012
"29166",64418,2012
"29167",64723,2012
"29168",64724,2012
"29169",64417,2014
"29170",64418,2014
"29171",64723,2014
"29172",64724,2014
"29173",64417,2015
"29174",64418,2015
"29175",64723,2015
"29176",64724,2015
"29177",64417,2016
"29178",64418,2016
"29179",64723,2016
"29180",64724,2016
"29181",64417,2017
"29182",64418,2017
"29183",64723,2017
"29184",64724,2017
"29185",64724,2022
"29186",64725,2014
"29187",64725,2016
"29188",65031,2016
"29189",64725,2021
"29190",64725,2023
"29191",65031,2023
"29192",64424,2024
"29193",64729,2024
"29194",64730,2024
"29195",64731,2016
"29196",64817,2016
"29197",64818,2016
"29198",64817,2017
"29199",64818,2017
"29200",64817,2021
"29201",64818,2021
"29202",65123,2021
"29203",65124,2021
"29204",64818,2011
"29205",65003,2017
"29206",65003,2024
"29207",65309,2024
"29208",64710,2018
"29209",65016,2018
"29210",64711,2012
"29211",65017,2012
"29212",65018,2016
"29213",64725,2019
"29214",64726,2019
"29215",65031,2019
"29216",65032,2019
"29217",64729,2019
"29218",64730,2019
"29219",65035,2019
"29220",65036,2019
"29221",65037,2022
"29222",65087,2011
"29223",65088,2011
"29224",65393,2011
"29225",65394,2011
"29226",65087,2012
"29227",65088,2012
"29228",65393,2012
"29229",65394,2012
"29230",65087,2014
"29231",65088,2014
"29232",65393,2014
"29233",65394,2014
"29234",65087,2018
"29235",65088,2018
"29236",65393,2018
"29237",65394,2018
"29238",65087,2020
"29239",65088,2020
"29240",65317,2018
"29241",65623,2018
"29242",65318,2018
"29243",65318,2020
"29244",65318,2022
"29245",65323,2012
"29246",65337,2020
"29247",65353,2022
"29248",65357,2019
"29249",65359,2014
"29250",65359,2021
"29251",65665,2021
"29252",65359,2022
"29253",65359,2010
"29254",65360,2010
"29255",65361,2010
"29256",65360,2011
"29257",65360,2012
"29258",65360,2013
"29259",65360,2014
"29260",65360,2015
"29261",65359,2017
"29262",65360,2017
"29263",65665,2017
"29264",65666,2017
"29265",65360,2018
"29266",65053,2019
"29267",65054,2019
"29268",65359,2019
"29269",65360,2019
"29270",65360,2023
"29271",65087,2019
"29272",65088,2019
"29273",65393,2019
"29274",65394,2019
"29275",65393,2020
"29276",65394,2020
"29277",65429,2021
"29278",65430,2021
"29279",65614,2017
"29280",65615,2017
"29281",65622,2017
"29282",65622,2018
"29283",65622,2019
"29284",65622,2023
"29285",65316,2018
"29286",65636,2016
"29287",65942,2016
"29288",65636,2022
"29289",65942,2022
"29290",65639,2017
"29291",65648,2020
"29292",65954,2020
"29293",65695,2011
"29294",66001,2011
"29295",65695,2014
"29296",65696,2014
"29297",65695,2015
"29298",65696,2015
"29299",65695,2017
"29300",65696,2017
"29301",65695,2020
"29302",65696,2020
"29303",65695,2021
"29304",65695,2022
"29305",65696,2022
"29306",65695,2023
"29307",65696,2023
"29308",65695,2024
"29309",65696,2024
"29310",65700,2019
"29311",66006,2019
"29312",65613,2018
"29313",65614,2018
"29314",65919,2018
"29315",65920,2018
"29316",65622,2012
"29317",65928,2012
"29318",65928,2019
"29319",65928,2023
"29320",65941,2014
"29321",65941,2015
"29322",65941,2020
"29323",65941,2022
"29324",65635,2023
"29325",65941,2023
"29326",65942,2023
"29327",66247,2023
"29328",65941,2024
"29329",65942,2024
"29330",65636,2020
"29331",65942,2020
"29332",65949,2018
"29333",65949,2024
"29334",65950,2010
"29335",65951,2010
"29336",65950,2012
"29337",65950,2013
"29338",65951,2013
"29339",66256,2013
"29340",66257,2013
"29341",65950,2014
"29342",65950,2015
"29343",65951,2015
"29344",66256,2015
"29345",66257,2015
"29346",65950,2016
"29347",65951,2016
"29348",66256,2016
"29349",66257,2016
"29350",65950,2017
"29351",65951,2017
"29352",66256,2017
"29353",66257,2017
"29354",65950,2024
"29355",65951,2024
"29356",66256,2024
"29357",66257,2024
"29358",65951,2020
"29359",65954,2024
"29360",65965,2021
"29361",65966,2021
"29362",66271,2021
"29363",66272,2021
"29364",65665,2013
"29365",65666,2013
"29366",65971,2013
"29367",65972,2013
"29368",65665,2014
"29369",65666,2014
"29370",65971,2014
"29371",65972,2014
"29372",65664,2016
"29373",65665,2016
"29374",65666,2016
"29375",65970,2016
"29376",65971,2016
"29377",65972,2016
"29378",65665,2018
"29379",65971,2018
"29380",65665,2023
"29381",65666,2023
"29382",65971,2023
"29383",65972,2023
"29384",65665,2024
"29385",65971,2024
"29386",65695,2018
"29387",65696,2018
"29388",66001,2018
"29389",66002,2018
"29390",66001,2020
"29391",66002,2020
"29392",66001,2021
"29393",66001,2022
"29394",66002,2022
"29395",66002,2023
"29396",66232,2017
"29397",66231,2023
"29398",66232,2023
"29399",66246,2013
"29400",66247,2013
"29401",66246,2015
"29402",66247,2015
"29403",66246,2016
"29404",66247,2016
"29405",66247,2011
"29406",65941,2018
"29407",66247,2018
"29408",65941,2019
"29409",66246,2019
"29410",66247,2019
"29411",66247,2024
"29412",66252,2021
"29413",66558,2021
"29414",66254,2022
"29415",66257,2019
"29416",66257,2020
"29417",66262,2016
"29418",66274,2012
"29419",66275,2012
"29420",66580,2012
"29421",66581,2012
"29422",66274,2013
"29423",66275,2013
"29424",66580,2013
"29425",66581,2013
"29426",66274,2020
"29427",66275,2020
"29428",66580,2020
"29429",66581,2020
"29430",66286,2014
"29431",66592,2014
"29432",66314,2017
"29433",66551,2011
"29434",66552,2011
"29435",66857,2011
"29436",66858,2011
"29437",66551,2013
"29438",66552,2013
"29439",66857,2013
"29440",66858,2013
"29441",66551,2015
"29442",66552,2015
"29443",66857,2015
"29444",66858,2015
"29445",66551,2016
"29446",66552,2016
"29447",66551,2017
"29448",66552,2017
"29449",66857,2017
"29450",66858,2017
"29451",66551,2018
"29452",66551,2024
"29453",66552,2024
"29454",66857,2024
"29455",66858,2024
"29456",66553,2013
"29457",66552,2014
"29458",66552,2019
"29459",66552,2020
"29460",66552,2021
"29461",66245,2022
"29462",66246,2022
"29463",66551,2022
"29464",66552,2022
"29465",66246,2023
"29466",66552,2023
"29467",66553,2018
"29468",66554,2018
"29469",66553,2020
"29470",66554,2020
"29471",66553,2021
"29472",66553,2022
"29473",66554,2022
"29474",66553,2023
"29475",66553,2024
"29476",66554,2024
"29477",66560,2022
"29478",66561,2013
"29479",66867,2013
"29480",66561,2015
"29481",66867,2015
"29482",66561,2016
"29483",66562,2016
"29484",66867,2016
"29485",66868,2016
"29486",66561,2017
"29487",66255,2019
"29488",66561,2019
"29489",66561,2020
"29490",66562,2020
"29491",66867,2020
"29492",66868,2020
"29493",66561,2023
"29494",66562,2023
"29495",66867,2023
"29496",66258,2024
"29497",66259,2024
"29498",66564,2024
"29499",66565,2024
"29500",66573,2012
"29501",66574,2012
"29502",66879,2012
"29503",66880,2012
"29504",66578,2019
"29505",66274,2015
"29506",66275,2015
"29507",66276,2015
"29508",66580,2015
"29509",66581,2015
"29510",66582,2015
"29511",66275,2016
"29512",66581,2016
"29513",66275,2018
"29514",66581,2018
"29515",66275,2023
"29516",66581,2023
"29517",66582,2019
"29518",66582,2021
"29519",66617,2021
"29520",66617,2023
"29521",66618,2023
"29522",66618,2024
"29523",66620,2012
"29524",66620,2018
"29525",66621,2018
"29526",66926,2018
"29527",66927,2018
"29528",66620,2019
"29529",66620,2024
"29530",66621,2011
"29531",66622,2022
"29532",66622,2023
"29533",66623,2023
"29534",66622,2024
"29535",66649,2023
"29536",66652,2012
"29537",66840,2016
"29538",66857,2021
"29539",66858,2021
"29540",67163,2021
"29541",67164,2021
"29542",66857,2022
"29543",66858,2022
"29544",67163,2022
"29545",67164,2022
"29546",66866,2019
"29547",66867,2019
"29548",67172,2019
"29549",67173,2019
"29550",66866,2020
"29551",66866,2012
"29552",66867,2012
"29553",66866,2013
"29554",66866,2014
"29555",66867,2014
"29556",66867,2018
"29557",67172,2020
"29558",67173,2020
"29559",66867,2022
"29560",66866,2023
"29561",67172,2023
"29562",67173,2023
"29563",66866,2024
"29564",66867,2024
"29565",67172,2024
"29566",67173,2024
"29567",66562,2022
"29568",66868,2022
"29569",66872,2017
"29570",66872,2018
"29571",66872,2019
"29572",66871,2021
"29573",66872,2021
"29574",66876,2012
"29575",66876,2014
"29576",66877,2014
"29577",66876,2015
"29578",66876,2017
"29579",66877,2017
"29580",66876,2019
"29581",66876,2021
"29582",67182,2021
"29583",66876,2022
"29584",66877,2012
"29585",66877,2013
"29586",66877,2016
"29587",66877,2020
"29588",66877,2021
"29589",66877,2022
"29590",66877,2024
"29591",66878,2012
"29592",66877,2018
"29593",66878,2018
"29594",66877,2019
"29595",66878,2019
"29596",66879,2014
"29597",66879,2017
"29598",66879,2018
"29599",66879,2019
"29600",67184,2019
"29601",67185,2019
"29602",66879,2020
"29603",66879,2021
"29604",66879,2022
"29605",66879,2024
"29606",66881,2012
"29607",66882,2012
"29608",66881,2014
"29609",66882,2014
"29610",66880,2022
"29611",66881,2022
"29612",66889,2012
"29613",67195,2012
"29614",66889,2013
"29615",67195,2013
"29616",66889,2017
"29617",67195,2017
"29618",66888,2018
"29619",66889,2018
"29620",67194,2018
"29621",67195,2018
"29622",66889,2019
"29623",66888,2020
"29624",66889,2020
"29625",67194,2020
"29626",67195,2020
"29627",66889,2021
"29628",67195,2021
"29629",66889,2023
"29630",67195,2023
"29631",66920,2017
"29632",66921,2017
"29633",66921,2019
"29634",66921,2021
"29635",66921,2024
"29636",66924,2015
"29637",66925,2015
"29638",66924,2018
"29639",66925,2018
"29640",67230,2018
"29641",67231,2018
"29642",66924,2019
"29643",66925,2019
"29644",66619,2024
"29645",66925,2024
"29646",66926,2024
"29647",67164,2013
"29648",67165,2013
"29649",67470,2013
"29650",67164,2014
"29651",67164,2015
"29652",67164,2016
"29653",67164,2019
"29654",67164,2020
"29655",67165,2021
"29656",67470,2021
"29657",67165,2022
"29658",67164,2023
"29659",67170,2022
"29660",67171,2022
"29661",67172,2022
"29662",67477,2022
"29663",67478,2022
"29664",67171,2023
"29665",67173,2013
"29666",67172,2016
"29667",67173,2016
"29668",67173,2021
"29669",67178,2016
"29670",67178,2018
"29671",67178,2020
"29672",67178,2022
"29673",67178,2024
"29674",67181,2015
"29675",67182,2012
"29676",67182,2018
"29677",66875,2021
"29678",67181,2021
"29679",67182,2022
"29680",67182,2024
"29681",66889,2010
"29682",67194,2010
"29683",67195,2010
"29684",67500,2010
"29685",67501,2010
"29686",66889,2011
"29687",67194,2011
"29688",67195,2011
"29689",67500,2011
"29690",67501,2011
"29691",67194,2012
"29692",67500,2012
"29693",67501,2012
"29694",67194,2013
"29695",66889,2014
"29696",67195,2014
"29697",67194,2015
"29698",67195,2015
"29699",67500,2015
"29700",67501,2015
"29701",67194,2016
"29702",67195,2016
"29703",67500,2016
"29704",67501,2016
"29705",67194,2021
"29706",67500,2021
"29707",67501,2021
"29708",67195,2022
"29709",67194,2024
"29710",67195,2024
"29711",67500,2024
"29712",67501,2024
"29713",67226,2023
"29714",67227,2023
"29715",67226,2024
"29716",67228,2015
"29717",67227,2017
"29718",67228,2017
"29719",67227,2018
"29720",67228,2018
"29721",67227,2019
"29722",67228,2019
"29723",66921,2022
"29724",66922,2022
"29725",67227,2022
"29726",67228,2022
"29727",66922,2023
"29728",67228,2023
"29729",67230,2014
"29730",67231,2014
"29731",67231,2024
"29732",67234,2013
"29733",67235,2013
"29734",67235,2019
"29735",67236,2019
"29736",66936,2021
"29737",67242,2021
"29738",67245,2017
"29739",66939,2021
"29740",67244,2021
"29741",67245,2021
"29742",67246,2019
"29743",67246,2024
"29744",67266,2024
"29745",67469,2013
"29746",67469,2020
"29747",67470,2020
"29748",67469,2021
"29749",67469,2023
"29750",67470,2023
"29751",67469,2024
"29752",67469,2011
"29753",67470,2011
"29754",67775,2011
"29755",67776,2011
"29756",67469,2014
"29757",67470,2014
"29758",67775,2014
"29759",67776,2014
"29760",67469,2015
"29761",67470,2015
"29762",67775,2015
"29763",67776,2015
"29764",67469,2016
"29765",67470,2016
"29766",67775,2016
"29767",67776,2016
"29768",67469,2017
"29769",67470,2017
"29770",67775,2017
"29771",67776,2017
"29772",67163,2018
"29773",67164,2018
"29774",67469,2018
"29775",67470,2018
"29776",67472,2012
"29777",67472,2013
"29778",67472,2015
"29779",67472,2016
"29780",67165,2017
"29781",67166,2017
"29782",67471,2017
"29783",67472,2017
"29784",67472,2018
"29785",67472,2020
"29786",67471,2022
"29787",67472,2022
"29788",67166,2023
"29789",67471,2023
"29790",67472,2023
"29791",67171,2013
"29792",67172,2013
"29793",67477,2013
"29794",67478,2013
"29795",67477,2015
"29796",67478,2015
"29797",67783,2015
"29798",67784,2015
"29799",67171,2016
"29800",67477,2016
"29801",67478,2016
"29802",67477,2017
"29803",67478,2017
"29804",67171,2018
"29805",67172,2018
"29806",67476,2018
"29807",67477,2018
"29808",67478,2018
"29809",67782,2018
"29810",67783,2018
"29811",67476,2021
"29812",67477,2021
"29813",67782,2021
"29814",67783,2021
"29815",67477,2024
"29816",67478,2024
"29817",67783,2016
"29818",67784,2016
"29819",67477,2020
"29820",67478,2020
"29821",67478,2021
"29822",67784,2022
"29823",67477,2023
"29824",67478,2023
"29825",67783,2023
"29826",67784,2023
"29827",67479,2014
"29828",67479,2015
"29829",67479,2017
"29830",67479,2018
"29831",67479,2019
"29832",67480,2019
"29833",67479,2020
"29834",67480,2020
"29835",67479,2021
"29836",67479,2023
"29837",67174,2016
"29838",67175,2016
"29839",67479,2016
"29840",67480,2016
"29841",67481,2016
"29842",67481,2019
"29843",67786,2019
"29844",67787,2019
"29845",67485,2015
"29846",67485,2021
"29847",67486,2021
"29848",67806,2012
"29849",67500,2019
"29850",67501,2019
"29851",67529,2016
"29852",67530,2016
"29853",67538,2022
"29854",67545,2023
"29855",67570,2011
"29856",67571,2011
"29857",67264,2019
"29858",67265,2019
"29859",67570,2019
"29860",67571,2019
"29861",67570,2021
"29862",67569,2022
"29863",67570,2022
"29864",67570,2023
"29865",67571,2023
"29866",67569,2024
"29867",67570,2024
"29868",67570,2018
"29869",67571,2018
"29870",67570,2020
"29871",67571,2020
"29872",67572,2020
"29873",67571,2021
"29874",67571,2022
"29875",67439,2014
"29876",67745,2014
"29877",67746,2014
"29878",67745,2016
"29879",67439,2017
"29880",67745,2017
"29881",67745,2018
"29882",67439,2019
"29883",67440,2019
"29884",67745,2019
"29885",67746,2019
"29886",67439,2020
"29887",67440,2020
"29888",67745,2020
"29889",67746,2020
"29890",67745,2023
"29891",67775,2022
"29892",67776,2022
"29893",67778,2021
"29894",67779,2022
"29895",67783,2012
"29896",67782,2013
"29897",67783,2013
"29898",68089,2013
"29899",67783,2014
"29900",67784,2014
"29901",68089,2014
"29902",67783,2017
"29903",67784,2017
"29904",67784,2021
"29905",68089,2021
"29906",68090,2021
"29907",67783,2022
"29908",68089,2022
"29909",67784,2012
"29910",68090,2012
"29911",67784,2018
"29912",67784,2019
"29913",67785,2023
"29914",67785,2020
"29915",67785,2014
"29916",67786,2014
"29917",68091,2014
"29918",68092,2014
"29919",67480,2015
"29920",67481,2015
"29921",67786,2015
"29922",67787,2015
"29923",67786,2016
"29924",67786,2017
"29925",67785,2024
"29926",67786,2024
"29927",67787,2024
"29928",67788,2013
"29929",67792,2016
"29930",67792,2021
"29931",67799,2021
"29932",67800,2021
"29933",68105,2021
"29934",68106,2021
"29935",67799,2023
"29936",67800,2023
"29937",68105,2023
"29938",68106,2023
"29939",67800,2020
"29940",67801,2020
"29941",68106,2020
"29942",68107,2020
"29943",67807,2019
"29944",67842,2013
"29945",67843,2013
"29946",67842,2018
"29947",67842,2022
"29948",67843,2022
"29949",67842,2023
"29950",67843,2023
"29951",67843,2019
"29952",67846,2024
"29953",68152,2024
"29954",67877,2021
"29955",67878,2021
"29956",68183,2021
"29957",68184,2021
"29958",68052,2021
"29959",68052,2022
"29960",68068,2019
"29961",68069,2019
"29962",68070,2011
"29963",68070,2012
"29964",68070,2013
"29965",68070,2015
"29966",68070,2016
"29967",68376,2016
"29968",68070,2017
"29969",68070,2018
"29970",68070,2021
"29971",68070,2023
"29972",68085,2020
"29973",68086,2020
"29974",68391,2020
"29975",68392,2020
"29976",68089,2012
"29977",68090,2014
"29978",68089,2015
"29979",68089,2016
"29980",68089,2017
"29981",68089,2018
"29982",68089,2020
"29983",68090,2020
"29984",68105,2024
"29985",68106,2024
"29986",68105,2020
"29987",68412,2020
"29988",68105,2022
"29989",68106,2022
"29990",68107,2023
"29991",68145,2011
"29992",68146,2011
"29993",68147,2011
"29994",68452,2011
"29995",68146,2014
"29996",68146,2015
"29997",68146,2016
"29998",68146,2017
"29999",68146,2019
"30000",68146,2024
"30001",68150,2024
"30002",68151,2024
"30003",68355,2022
"30004",68354,2023
"30005",68355,2023
"30006",68357,2015
"30007",68359,2013
"30008",68360,2013
"30009",68359,2015
"30010",68360,2015
"30011",68359,2016
"30012",68376,2013
"30013",68376,2014
"30014",68069,2015
"30015",68375,2015
"30016",68376,2015
"30017",68375,2016
"30018",68376,2020
"30019",68375,2021
"30020",68376,2021
"30021",68376,2022
"30022",68377,2022
"30023",68375,2023
"30024",68376,2023
"30025",68378,2015
"30026",68684,2015
"30027",68079,2015
"30028",68080,2015
"30029",68385,2015
"30030",68386,2015
"30031",68391,2019
"30032",68697,2019
"30033",68406,2024
"30034",68420,2020
"30035",68421,2013
"30036",68456,2023
"30037",68456,2024
"30038",68457,2024
"30039",68458,2018
"30040",68458,2024
"30041",68664,2012
"30042",68665,2012
"30043",68970,2012
"30044",68971,2012
"30045",68664,2013
"30046",68664,2014
"30047",68664,2015
"30048",68665,2015
"30049",68970,2015
"30050",68664,2016
"30051",68665,2016
"30052",68970,2016
"30053",68664,2017
"30054",68665,2017
"30055",68664,2018
"30056",68665,2018
"30057",68970,2018
"30058",68971,2018
"30059",68664,2019
"30060",68970,2019
"30061",68664,2021
"30062",68665,2021
"30063",68970,2021
"30064",68971,2021
"30065",68664,2024
"30066",68970,2024
"30067",68665,2013
"30068",68665,2014
"30069",68665,2019
"30070",68665,2020
"30071",68665,2022
"30072",68666,2013
"30073",68360,2016
"30074",68666,2016
"30075",68360,2024
"30076",68666,2024
"30077",68685,2013
"30078",68685,2015
"30079",68685,2018
"30080",68685,2019
"30081",68685,2022
"30082",68688,2017
