"","cell","year"
"10606",21567,2015
"10607",20955,2018
"10608",21261,2018
"10609",21260,2023
"10610",21261,2023
"10611",21566,2023
"10612",21567,2023
"10613",21261,2019
"10614",21567,2019
"10615",21261,2020
"10616",21262,2020
"10617",21261,2024
"10618",21262,2024
"10619",21567,2024
"10620",21568,2024
"10621",21262,2010
"10622",21263,2010
"10623",21568,2010
"10624",21569,2010
"10625",21262,2012
"10626",21568,2012
"10627",21262,2013
"10628",21263,2013
"10629",21568,2013
"10630",21569,2013
"10631",21262,2014
"10632",21568,2014
"10633",21262,2015
"10634",21568,2015
"10635",21262,2016
"10636",21263,2016
"10637",21568,2016
"10638",21569,2016
"10639",21262,2022
"10640",21568,2022
"10641",21263,2021
"10642",21264,2021
"10643",21263,2022
"10644",21263,2023
"10645",21264,2014
"10646",21570,2014
"10647",21264,2015
"10648",21570,2015
"10649",21264,2017
"10650",21570,2017
"10651",21263,2019
"10652",21264,2019
"10653",21265,2021
"10654",21264,2023
"10655",21570,2023
"10656",20958,2024
"10657",21264,2024
"10658",21265,2012
"10659",21265,2016
"10660",21571,2016
"10661",21265,2018
"10662",21265,2019
"10663",21571,2019
"10664",21269,2016
"10665",21269,2017
"10666",21575,2017
"10667",21269,2024
"10668",21270,2018
"10669",21270,2019
"10670",21270,2020
"10671",21270,2024
"10672",21271,2024
"10673",21576,2024
"10674",21577,2024
"10675",21274,2015
"10676",20968,2010
"10677",20969,2010
"10678",21274,2010
"10679",21275,2010
"10680",20968,2019
"10681",21274,2019
"10682",21275,2019
"10683",20968,2023
"10684",20969,2023
"10685",21274,2023
"10686",21275,2023
"10687",21295,2013
"10688",21296,2013
"10689",21295,2015
"10690",21296,2015
"10691",21295,2018
"10692",21296,2018
"10693",21002,2023
"10694",21307,2023
"10695",21308,2023
"10696",21002,2024
"10697",21307,2024
"10698",21308,2024
"10699",21317,2010
"10700",21318,2010
"10701",21623,2010
"10702",21624,2010
"10703",21317,2013
"10704",21318,2013
"10705",21623,2013
"10706",21319,2022
"10707",21625,2022
"10708",21326,2015
"10709",21026,2020
"10710",21331,2020
"10711",21332,2020
"10712",21331,2021
"10713",21332,2021
"10714",21333,2015
"10715",21334,2015
"10716",21639,2015
"10717",21640,2015
"10718",21335,2014
"10719",21641,2014
"10720",21339,2014
"10721",21344,2020
"10722",21345,2020
"10723",21345,2016
"10724",21345,2017
"10725",21345,2023
"10726",21347,2018
"10727",21347,2019
"10728",21348,2019
"10729",21347,2013
"10730",21348,2013
"10731",21348,2022
"10732",21349,2013
"10733",21348,2015
"10734",21349,2015
"10735",21348,2023
"10736",21349,2023
"10737",21351,2010
"10738",21352,2010
"10739",21352,2011
"10740",21352,2016
"10741",21352,2018
"10742",21351,2019
"10743",21352,2019
"10744",21352,2020
"10745",21351,2021
"10746",21352,2021
"10747",21352,2023
"10748",21353,2023
"10749",21352,2024
"10750",21353,2013
"10751",21354,2013
"10752",21353,2014
"10753",21353,2018
"10754",21066,2015
"10755",21372,2015
"10756",21372,2016
"10757",21372,2017
"10758",21373,2017
"10759",21066,2018
"10760",21372,2018
"10761",21066,2020
"10762",21372,2020
"10763",21065,2024
"10764",21066,2024
"10765",21067,2024
"10766",21371,2024
"10767",21372,2024
"10768",21373,2024
"10769",21373,2016
"10770",21175,2010
"10771",21176,2010
"10772",21481,2010
"10773",21482,2010
"10774",21175,2017
"10775",21176,2017
"10776",21177,2017
"10777",21481,2017
"10778",21482,2017
"10779",21483,2017
"10780",21201,2014
"10781",21202,2014
"10782",21507,2014
"10783",21508,2014
"10784",21203,2014
"10785",21509,2014
"10786",21518,2021
"10787",21518,2022
"10788",21519,2022
"10789",21520,2013
"10790",21520,2015
"10791",21520,2016
"10792",21520,2023
"10793",21520,2024
"10794",21532,2017
"10795",21533,2017
"10796",21551,2022
"10797",21550,2023
"10798",21551,2023
"10799",21857,2023
"10800",21550,2024
"10801",21551,2024
"10802",21552,2024
"10803",21856,2024
"10804",21857,2024
"10805",21858,2024
"10806",21250,2020
"10807",21251,2020
"10808",21556,2020
"10809",21557,2020
"10810",21557,2017
"10811",21558,2017
"10812",21557,2019
"10813",21558,2019
"10814",21557,2023
"10815",21558,2023
"10816",21565,2022
"10817",21566,2016
"10818",21260,2017
"10819",21566,2017
"10820",21567,2017
"10821",21566,2019
"10822",21260,2021
"10823",21261,2021
"10824",21566,2021
"10825",21567,2021
"10826",21566,2022
"10827",21567,2022
"10828",21872,2022
"10829",21873,2022
"10830",21263,2012
"10831",21569,2012
"10832",21569,2015
"10833",21874,2015
"10834",21875,2015
"10835",21568,2017
"10836",21569,2017
"10837",21873,2017
"10838",21874,2017
"10839",21875,2017
"10840",21568,2020
"10841",21569,2020
"10842",21874,2020
"10843",21568,2021
"10844",21569,2021
"10845",21874,2021
"10846",21568,2023
"10847",21569,2024
"10848",21874,2024
"10849",21875,2024
"10850",21570,2010
"10851",21875,2010
"10852",21876,2010
"10853",21569,2011
"10854",21570,2011
"10855",21570,2013
"10856",21569,2014
"10857",21570,2016
"10858",21569,2018
"10859",21570,2018
"10860",21263,2020
"10861",21264,2020
"10862",21570,2020
"10863",21875,2020
"10864",21876,2020
"10865",21569,2022
"10866",21569,2023
"10867",21875,2011
"10868",21876,2011
"10869",21570,2012
"10870",21875,2012
"10871",21876,2012
"10872",21571,2013
"10873",21875,2013
"10874",21876,2013
"10875",21877,2013
"10876",21876,2014
"10877",21876,2015
"10878",21569,2019
"10879",21570,2019
"10880",21876,2019
"10881",21875,2023
"10882",21876,2023
"10883",21264,2013
"10884",21265,2013
"10885",21877,2016
"10886",21571,2018
"10887",21265,2020
"10888",21571,2020
"10889",21571,2021
"10890",21264,2022
"10891",21265,2022
"10892",21570,2022
"10893",21571,2022
"10894",21571,2023
"10895",21571,2024
"10896",21572,2013
"10897",21571,2014
"10898",21572,2014
"10899",21571,2017
"10900",21572,2017
"10901",21572,2018
"10902",21573,2018
"10903",21572,2022
"10904",21573,2022
"10905",21572,2011
"10906",21573,2011
"10907",21572,2024
"10908",21573,2024
"10909",21878,2024
"10910",21879,2024
"10911",21574,2017
"10912",21268,2018
"10913",21574,2018
"10914",21574,2019
"10915",21574,2023
"10916",21575,2011
"10917",21576,2017
"10918",21575,2024
"10919",21575,2014
"10920",21576,2014
"10921",21575,2015
"10922",21576,2015
"10923",21580,2022
"10924",21581,2022
"10925",21580,2010
"10926",21581,2010
"10927",21580,2011
"10928",21581,2011
"10929",21580,2012
"10930",21581,2012
"10931",21580,2013
"10932",21581,2013
"10933",21580,2017
"10934",21581,2017
"10935",21580,2020
"10936",21581,2020
"10937",21886,2020
"10938",21887,2020
"10939",21580,2021
"10940",21581,2021
"10941",21580,2023
"10942",21581,2023
"10943",21886,2023
"10944",21887,2023
"10945",21603,2019
"10946",21604,2019
"10947",21603,2020
"10948",21604,2020
"10949",21603,2017
"10950",21604,2017
"10951",21622,2024
"10952",21928,2024
"10953",21623,2011
"10954",21624,2011
"10955",21623,2015
"10956",21317,2017
"10957",21623,2017
"10958",21623,2019
"10959",21624,2019
"10960",21623,2021
"10961",21624,2021
"10962",21623,2022
"10963",21623,2023
"10964",21624,2023
"10965",21318,2017
"10966",21624,2017
"10967",21318,2019
"10968",21624,2018
"10969",21625,2018
"10970",21631,2015
"10971",21632,2015
"10972",21937,2015
"10973",21938,2015
"10974",21632,2022
"10975",21633,2014
"10976",21634,2014
"10977",21633,2018
"10978",21636,2020
"10979",21942,2020
"10980",21638,2022
"10981",21639,2022
"10982",21642,2014
"10983",21644,2015
"10984",21645,2014
"10985",21645,2020
"10986",21646,2020
"10987",21653,2019
"10988",21653,2020
"10989",21654,2020
"10990",21347,2022
"10991",21653,2022
"10992",21653,2011
"10993",21654,2011
"10994",21653,2012
"10995",21654,2012
"10996",21654,2014
"10997",21653,2015
"10998",21654,2015
"10999",21348,2016
"11000",21653,2016
"11001",21654,2016
"11002",21653,2018
"11003",21654,2018
"11004",21654,2019
"11005",21654,2021
"11006",21653,2024
"11007",21654,2024
"11008",21657,2022
"11009",21658,2022
"11010",21963,2022
"11011",21964,2022
"11012",21658,2024
"11013",21659,2024
"11014",21353,2011
"11015",21354,2011
"11016",21658,2011
"11017",21659,2011
"11018",21660,2011
"11019",21659,2013
"11020",21659,2014
"11021",21659,2015
"11022",21353,2016
"11023",21659,2016
"11024",21659,2018
"11025",21353,2020
"11026",21659,2020
"11027",21660,2020
"11028",21772,2016
"11029",21773,2016
"11030",21786,2014
"11031",21787,2014
"11032",21481,2022
"11033",21482,2022
"11034",21787,2022
"11035",21788,2022
"11036",21792,2013
"11037",21793,2013
"11038",21520,2014
"11039",21521,2014
"11040",21522,2014
"11041",21826,2014
"11042",21827,2014
"11043",21828,2014
"11044",21520,2017
"11045",21521,2017
"11046",21522,2017
"11047",21826,2017
"11048",21827,2017
"11049",21828,2017
"11050",21832,2023
"11051",21849,2019
"11052",21868,2016
"11053",21868,2020
"11054",21869,2020
"11055",21869,2016
"11056",21871,2018
"11057",22177,2018
"11058",21871,2019
"11059",22177,2019
"11060",21871,2024
"11061",21872,2016
"11062",21872,2018
"11063",21872,2019
"11064",21872,2021
"11065",21566,2024
"11066",21872,2024
"11067",21873,2024
"11068",21566,2010
"11069",21567,2010
"11070",21872,2010
"11071",21873,2010
"11072",21872,2011
"11073",21873,2011
"11074",21566,2014
"11075",21567,2014
"11076",21872,2014
"11077",21873,2014
"11078",21872,2015
"11079",21873,2015
"11080",21873,2021
"11081",21874,2014
"11082",21875,2014
"11083",21875,2021
"11084",21874,2022
"11085",21875,2022
"11086",21874,2010
"11087",22180,2010
"11088",22181,2010
"11089",21874,2011
"11090",22180,2011
"11091",22181,2011
"11092",21874,2012
"11093",22181,2012
"11094",21874,2013
"11095",22181,2013
"11096",21874,2016
"11097",21875,2016
"11098",22180,2016
"11099",22181,2016
"11100",21874,2018
"11101",21875,2018
"11102",21874,2023
"11103",22180,2023
"11104",22181,2023
"11105",21877,2012
"11106",21571,2015
"11107",21877,2015
"11108",21877,2019
"11109",21876,2021
"11110",21876,2022
"11111",21877,2022
"11112",22182,2022
"11113",22183,2022
"11114",21877,2010
"11115",21876,2017
"11116",21877,2017
"11117",22182,2017
"11118",22183,2017
"11119",21876,2018
"11120",21877,2018
"11121",21877,2024
"11122",21878,2011
"11123",21572,2012
"11124",21878,2012
"11125",21879,2012
"11126",21572,2015
"11127",21878,2015
"11128",21879,2015
"11129",21878,2017
"11130",21878,2018
"11131",21878,2020
"11132",21878,2021
"11133",21878,2022
"11134",21879,2022
"11135",21878,2023
"11136",21879,2011
"11137",21573,2012
"11138",21573,2014
"11139",21879,2014
"11140",21879,2016
"11141",21879,2018
"11142",21573,2019
"11143",21879,2019
"11144",21573,2021
"11145",21879,2021
"11146",21572,2023
"11147",21573,2023
"11148",21879,2023
"11149",21880,2011
"11150",21880,2017
"11151",21880,2024
"11152",21884,2018
"11153",21885,2018
"11154",21931,2018
"11155",21932,2018
"11156",21931,2024
"11157",22237,2024
"11158",21931,2010
"11159",21932,2010
"11160",21932,2021
"11161",21931,2022
"11162",21932,2022
"11163",21932,2024
"11164",21938,2018
"11165",21939,2018
"11166",21632,2019
"11167",21633,2019
"11168",21938,2019
"11169",21939,2019
"11170",21938,2023
"11171",21939,2023
"11172",21942,2016
"11173",21943,2016
"11174",21942,2022
"11175",22248,2022
"11176",21943,2014
"11177",21943,2015
"11178",22249,2016
"11179",21943,2024
"11180",22249,2024
"11181",21946,2015
"11182",21947,2014
"11183",22253,2014
"11184",21949,2023
"11185",21950,2023
"11186",21952,2014
"11187",21952,2018
"11188",21953,2014
"11189",21953,2015
"11190",21954,2015
"11191",22259,2015
"11192",22260,2015
"11193",21648,2015
"11194",21649,2015
"11195",21955,2015
"11196",21953,2020
"11197",21954,2020
"11198",21960,2019
"11199",21960,2020
"11200",22266,2020
"11201",21960,2023
"11202",21961,2020
"11203",21962,2020
"11204",22267,2020
"11205",22268,2020
"11206",21965,2020
"11207",21659,2021
"11208",21965,2021
"11209",21965,2022
"11210",21658,2023
"11211",21659,2023
"11212",21964,2023
"11213",21965,2023
"11214",21964,2024
"11215",21965,2024
"11216",21966,2010
"11217",21967,2010
"11218",21966,2011
"11219",21967,2011
"11220",21966,2012
"11221",21967,2012
"11222",21966,2013
"11223",21967,2013
"11224",21966,2014
"11225",21967,2014
"11226",21966,2016
"11227",21966,2017
"11228",21967,2017
"11229",22272,2017
"11230",21966,2018
"11231",21966,2019
"11232",21967,2019
"11233",21966,2022
"11234",21966,2024
"11235",21967,2024
"11236",22272,2024
"11237",22273,2024
"11238",22092,2012
"11239",22091,2015
"11240",22092,2015
"11241",22093,2015
"11242",22397,2015
"11243",22398,2015
"11244",22399,2015
"11245",22092,2017
"11246",22092,2019
"11247",22098,2012
"11248",22098,2013
"11249",21792,2014
"11250",22098,2014
"11251",21792,2015
"11252",22098,2015
"11253",22098,2021
"11254",22103,2015
"11255",22103,2017
"11256",22103,2019
"11257",21797,2021
"11258",22103,2021
"11259",22104,2021
"11260",22103,2022
"11261",22103,2024
"11262",22104,2024
"11263",22104,2014
"11264",22104,2019
"11265",21799,2012
"11266",21800,2012
"11267",22105,2012
"11268",22106,2012
"11269",22107,2024
"11270",22108,2024
"11271",21831,2020
"11272",22137,2020
"11273",22144,2011
"11274",22144,2012
"11275",22145,2012
"11276",22143,2013
"11277",22144,2013
"11278",22144,2014
"11279",22144,2015
"11280",22145,2015
"11281",22450,2015
"11282",22451,2015
"11283",22144,2017
"11284",22145,2017
"11285",22144,2018
"11286",22144,2019
"11287",22144,2021
"11288",22145,2021
"11289",22145,2013
"11290",22144,2020
"11291",22145,2020
"11292",21849,2017
"11293",22155,2017
"11294",22165,2015
"11295",22165,2016
"11296",22471,2016
"11297",22165,2022
"11298",22175,2015
"11299",22175,2024
"11300",22176,2020
"11301",22177,2020
"11302",22178,2020
"11303",22482,2020
"11304",22483,2020
"11305",22484,2020
"11306",22177,2024
"11307",22178,2012
"11308",22179,2012
"11309",22484,2012
"11310",22485,2012
"11311",22178,2014
"11312",22179,2014
"11313",22484,2014
"11314",22485,2014
"11315",22178,2016
"11316",22179,2016
"11317",22178,2017
"11318",22178,2018
"11319",22179,2018
"11320",22179,2024
"11321",22180,2018
"11322",22180,2021
"11323",22181,2021
"11324",22181,2018
"11325",22182,2018
"11326",22486,2018
"11327",22487,2018
"11328",22488,2018
"11329",22181,2022
"11330",22180,2024
"11331",22181,2024
"11332",22185,2010
"11333",22185,2013
"11334",22491,2013
"11335",22185,2014
"11336",22185,2015
"11337",22491,2015
"11338",22185,2016
"11339",22186,2016
"11340",22491,2016
"11341",22492,2016
"11342",22185,2017
"11343",22491,2017
"11344",22189,2021
"11345",22189,2023
"11346",22189,2024
"11347",22190,2018
"11348",22191,2018
"11349",22196,2018
"11350",22197,2018
"11351",21890,2020
"11352",21891,2020
"11353",22196,2020
"11354",22197,2020
"11355",22196,2024
"11356",22198,2020
"11357",22503,2020
"11358",22504,2020
"11359",22238,2010
"11360",21932,2011
"11361",22238,2011
"11362",22238,2018
"11363",21931,2021
"11364",22237,2021
"11365",22238,2021
"11366",22238,2022
"11367",22238,2023
"11368",22238,2024
"11369",22245,2014
"11370",22551,2014
"11371",22245,2019
"11372",22245,2023
"11373",21944,2015
"11374",22249,2015
"11375",22250,2015
"11376",21943,2017
"11377",21944,2017
"11378",22249,2017
"11379",22250,2017
"11380",21944,2014
"11381",22250,2014
"11382",22251,2015
"11383",21944,2022
"11384",22250,2022
"11385",22252,2014
"11386",22252,2015
"11387",22252,2016
"11388",22253,2016
"11389",22252,2020
"11390",22252,2021
"11391",22252,2022
"11392",22253,2015
"11393",21947,2017
"11394",22253,2017
"11395",22253,2020
"11396",22558,2020
"11397",22559,2020
"11398",21947,2021
"11399",21948,2021
"11400",22253,2021
"11401",22254,2021
"11402",22259,2016
"11403",22259,2018
"11404",22259,2019
"11405",22259,2020
"11406",22260,2016
"11407",22261,2020
"11408",22261,2013
"11409",22262,2013
"11410",22262,2023
"11411",22264,2015
"11412",22265,2015
"11413",22266,2013
"11414",22266,2018
"11415",22266,2011
"11416",22267,2011
"11417",22573,2011
"11418",22267,2012
"11419",22573,2012
"11420",22267,2013
"11421",22573,2013
"11422",22266,2015
"11423",22267,2015
"11424",22572,2015
"11425",22573,2015
"11426",22266,2016
"11427",22267,2016
"11428",22268,2016
"11429",22573,2016
"11430",22574,2016
"11431",22267,2018
"11432",22267,2019
"11433",22266,2021
"11434",22267,2021
"11435",22572,2021
"11436",22573,2021
"11437",22270,2017
"11438",21964,2018
"11439",21965,2018
"11440",22270,2018
"11441",22271,2018
"11442",22576,2018
"11443",22577,2018
"11444",22270,2019
"11445",22271,2019
"11446",22271,2011
"11447",22271,2024
"11448",22272,2010
"11449",22272,2011
"11450",22272,2012
"11451",22272,2013
"11452",22273,2017
"11453",21967,2018
"11454",22272,2018
"11455",22273,2018
"11456",22272,2019
"11457",22273,2019
"11458",22272,2023
"11459",22273,2023
"11460",22298,2016
"11461",22299,2016
"11462",22604,2016
"11463",22605,2016
"11464",21996,2019
"11465",21997,2019
"11466",22302,2019
"11467",22303,2019
"11468",22398,2017
"11469",22092,2021
"11470",22093,2021
"11471",22398,2021
"11472",22399,2021
"11473",22398,2022
"11474",22397,2024
"11475",22398,2024
"11476",22399,2014
"11477",22400,2014
"11478",22705,2014
"11479",22706,2014
"11480",22400,2015
"11481",22399,2017
"11482",22400,2017
"11483",22705,2017
"11484",22706,2017
"11485",22399,2024
"11486",22400,2024
"11487",22705,2024
"11488",22706,2024
"11489",22458,2015
"11490",22459,2015
"11491",22458,2016
"11492",22764,2016
"11493",22458,2017
"11494",22459,2017
"11495",22458,2021
"11496",22764,2021
"11497",22458,2024
"11498",22459,2024
"11499",22459,2014
"11500",22460,2014
"11501",22460,2015
"11502",22461,2018
"11503",22154,2019
"11504",22155,2019
"11505",22460,2019
"11506",22461,2019
"11507",22462,2019
"11508",22461,2014
"11509",22462,2014
"11510",22463,2016
"11511",22472,2021
"11512",22472,2023
"11513",22481,2022
"11514",22484,2016
"11515",22485,2016
"11516",22178,2024
"11517",22484,2024
"11518",22485,2024
"11519",22179,2019
"11520",22180,2019
"11521",22485,2019
"11522",22486,2019
"11523",22490,2012
"11524",22491,2012
"11525",22490,2017
"11526",22491,2019
"11527",22491,2020
"11528",22491,2021
"11529",22491,2024
"11530",22492,2014
"11531",22493,2014
"11532",22798,2014
"11533",22799,2014
"11534",22492,2018
"11535",22188,2016
"11536",22189,2016
"11537",22494,2016
"11538",22495,2016
"11539",22800,2016
"11540",22801,2016
"11541",22495,2018
"11542",22494,2023
"11543",22495,2023
"11544",22504,2016
"11545",22504,2019
"11546",22504,2021
"11547",22513,2024
"11548",22514,2024
"11549",22246,2014
"11550",22247,2014
"11551",22552,2014
"11552",22553,2014
"11553",22552,2022
"11554",22559,2023
"11555",22560,2015
"11556",22560,2016
"11557",22560,2024
"11558",22562,2022
"11559",22868,2022
"11560",22564,2014
"11561",22870,2014
"11562",22259,2013
"11563",22565,2013
"11564",22259,2014
"11565",22260,2014
"11566",22565,2014
"11567",22566,2014
"11568",22565,2015
"11569",22565,2016
"11570",22259,2017
"11571",22565,2017
"11572",22565,2019
"11573",22259,2021
"11574",22565,2021
"11575",22259,2023
"11576",22260,2023
"11577",22565,2023
"11578",22566,2023
"11579",22566,2015
"11580",22566,2017
"11581",22566,2021
"11582",22567,2021
"11583",22567,2014
"11584",22567,2015
"11585",22567,2016
"11586",22568,2016
"11587",22567,2017
"11588",22567,2018
"11589",22568,2018
"11590",22567,2019
"11591",22567,2023
"11592",22568,2012
"11593",22262,2018
"11594",22262,2019
"11595",22568,2019
"11596",22262,2020
"11597",22568,2020
"11598",22262,2024
"11599",22568,2024
"11600",22569,2012
"11601",22569,2013
"11602",22570,2013
"11603",22569,2014
"11604",22570,2014
"11605",22569,2016
"11606",22569,2017
"11607",22570,2017
"11608",22569,2018
"11609",22569,2020
"11610",22874,2020
"11611",22875,2020
"11612",22569,2021
"11613",22570,2021
"11614",22569,2022
"11615",22570,2022
"11616",22569,2023
"11617",22572,2010
